Model,Loss,Epoch
56,3.817543340898526,7
56,2.458124153141274,8
56,1.5136136678236125,9
56,0.8677884879142745,10
56,0.4507357126105823,11
56,0.20225292622153437,12
56,0.08012187239457803,13
56,0.042743133273777933,14
56,0.03176799224320251,15
56,0.02757861451911075,16
56,0.025566853638460386,17
56,0.024498483559279555,18
56,0.023503216444206897,19
56,0.022891624634072724,20
57,50.57064071850482,1
57,29.536566305262195,2
57,18.8471693921445,3
57,12.506694014901036,4
57,8.418555450846137,5
57,5.661132327529159,6
57,3.7430955280881446,7
57,2.408933533280135,8
57,1.4778414008968166,9
57,0.8466418226644683,10
57,0.43671642170786096,11
57,0.1931586654773399,12
57,0.07654948982157941,13
57,0.04116348503653937,14
57,0.031465873181788145,15
57,0.027314934053464232,16
57,0.02551307674966006,17
57,0.02421901969195429,18
57,0.023602005968025246,19
57,0.02268148219979394,20
58,50.32064480161362,1
58,29.229285762762466,2
58,18.54110835711839,3
58,12.226501936597357,4
58,8.16907965552324,5
58,5.443781947276231,6
58,3.568722214525951,7
58,2.261896054627799,8
58,1.3641782058581615,9
58,0.759843078249299,10
58,0.37715256722497026,11
58,0.16009496285844205,12
58,0.063826027550677,13
58,0.037916857344128176,14
58,0.03003434104316715,15
58,0.027017332208372637,16
58,0.025290081023312073,17
58,0.024126295274349927,18
58,0.02319254261105935,19
58,0.022503944804895915,20
59,48.87210788198117,1
59,28.36113745113934,2
59,17.992620451872284,3
59,11.863630241930865,4
59,7.920760337731986,5
59,5.2705124059974,6
59,3.4436439374870838,7
59,2.174983137960373,8
59,1.3026474485519344,9
59,0.7200081591158788,10
59,0.35401491061456675,11
59,0.14605294368160304,12
59,0.05992603832597672,13
59,0.03727644542927173,14
59,0.02974808536597025,15
59,0.026866524895307605,16
59,0.025081067471139466,17
59,0.023984171444180805,18
59,0.02317903058400858,19
59,0.02245473066992216,20
60,49.836855028229735,1
60,28.93830019578751,2
60,18.391752523654052,3
60,12.160072426297772,4
60,8.145067273935021,5
60,5.446990649583243,6
60,3.580755543861308,7
60,2.2818118468530653,8
60,1.3823105071399258,9
60,0.7780470076654511,10
60,0.38906161032760067,11
60,0.16645786080406164,12
60,0.06676346716532575,13
60,0.038421183379728406,14
60,0.03014679970755887,15
60,0.027030597899609536,16
60,0.025307841972310913,17
60,0.024071284057473195,18
60,0.023402140195817073,19
60,0.0224757267118517,20
61,48.911133341189384,1
61,28.241510525441118,2
61,17.83484057119406,3
61,11.70524657763906,4
61,7.774349025571778,5
61,5.141096027675214,6
61,3.334950807506342,7
61,2.08639400193432,8
61,1.2328541639771289,9
61,0.6707355902393235,10
61,0.3190951667614837,11
61,0.12790581299615567,12
61,0.05343274269372161,13
61,0.034845133039997075,14
61,0.028807583195504857,15
61,0.026283810780977388,16
61,0.024805744931197117,17
61,0.023666694085163347,18
61,0.022748352050272896,19
61,0.022211628693984006,20
62,50.99955147619186,1
62,29.792523544734475,2
62,19.06015296480549,3
62,12.682064420378794,4
62,8.56828388222245,5
62,5.7774920829577745,6
62,3.8470761394704076,7
62,2.4895386370514503,8
62,1.542983593462881,9
62,0.894718857462218,10
62,0.4702550467016346,11
62,0.21133970442230005,12
62,0.08485576909170477,13
62,0.04318495641257971,14
62,0.03194262048027027,15
62,0.027650141274369856,16
62,0.02595673738988732,17
62,0.024497874533888627,18
62,0.023640089721949115,19
62,0.02276854459315475,20
63,47.93691184525805,1
63,27.524048400586093,2
63,17.27008652026211,3
63,11.263348201190485,4
63,7.426085357218663,5
63,4.86173195422077,6
63,3.115520503221036,7
63,1.919611746822593,8
63,1.1093761209231705,9
63,0.583336508731598,10
63,0.26343546007106555,11
63,0.10105092961714467,12
63,0.04517177562676132,13
63,0.0323500291212027,14
63,0.027868728492972946,15
63,0.02567084073257853,16
63,0.024324315375706024,17
63,0.0233018781854781,18
63,0.022795169137672447,19
63,0.02196996576035582,20
64,49.37097636468883,1
64,28.73783124586158,2
64,18.273791587683185,3
64,12.071868302725525,4
64,8.086428514167444,5
64,5.3906735428360735,6
64,3.536032310681048,7
64,2.2463471930164265,8
64,1.3588537237029086,9
64,0.7581589247372105,10
64,0.3771715585483925,11
64,0.15999556417022942,12
64,0.06314431757592698,13
64,0.038235472884577223,14
64,0.030051461462654284,15
64,0.02707199941772515,16
64,0.025343543571878725,17
64,0.024075455628017755,18
64,0.02324793973901887,19
64,0.02252883790160166,20
65,48.331920184560424,1
65,28.040604150117332,2
65,17.76496716399691,3
65,11.676318030367527,4
65,7.7767207851287905,5
65,5.153485527933279,6
65,3.347253945844768,7
65,2.1022995799335082,8
65,1.2476619705716685,9
65,0.6796220557521909,10
65,0.3270383855935607,11
65,0.13318060808725704,12
65,0.05476188513515855,13
65,0.0354306022130223,14
65,0.028929432433074727,15
65,0.026320097010844805,16
65,0.024990052930009898,17
65,0.023805220267856555,18
65,0.02295882683763626,19
65,0.02230754769496572,20
66,49.169469414489356,1
66,28.437361755859115,2
66,17.9858161991339,3
66,11.830245318951638,4
66,7.8726528875355015,5
66,5.216191194204888,6
66,3.3918578182456334,7
66,2.129760462083796,8
66,1.2688821559267511,9
66,0.6932113874695702,10
66,0.3340712735520751,11
66,0.13660195425375185,12
66,0.05614657703239018,13
66,0.03564445188304763,14
66,0.028913350319112543,15
66,0.02635266946386427,16
66,0.024757495217485978,17
66,0.023734796188596977,18
66,0.022954327520975936,19
66,0.022334668145918134,20
67,48.29668890946964,1
67,28.060441958624672,2
67,17.800339725225975,3
67,11.721317238390826,4
67,7.815578861277241,5
67,5.186383822833552,6
67,3.37982142302019,7
67,2.12612478412799,8
67,1.2673518972864537,9
67,0.6963039500626929,10
67,0.3385855723291572,11
67,0.1386312878748247,12
67,0.055840477561836306,13
67,0.03595308811346224,14
67,0.029213374397203104,15
67,0.02667111460008283,16
67,0.024970508369206112,17
67,0.02377420507752692,18
67,0.02320177020675846,19
67,0.022266353236269087,20
68,48.53778481229282,1
68,28.093998569415323,2
68,17.77230312371813,3
68,11.678634261271593,4
68,7.766282223943454,5
68,5.145159609536372,6
68,3.3432766877766102,7
68,2.097287779423728,8
68,1.2428834252774335,9
68,0.6776917213315903,10
68,0.3249674045454973,11
68,0.1303354849470958,12
68,0.05358486309615788,13
68,0.03518819259300923,14
68,0.028706959343509378,15
68,0.026183125298859466,16
68,0.024718721264175007,17
68,0.023735669235001877,18
68,0.022984574495284543,19
68,0.022252224707431885,20
69,50.37692272129343,1
69,29.535964831614546,2
69,18.906632608442163,3
69,12.595264871999907,4
69,8.507280694396258,5
69,5.741455925044729,6
69,3.8169469081008356,7
69,2.470233897918831,8
69,1.5266261502369634,9
69,0.8862746338854467,10
69,0.46201924887547363,11
69,0.2099706750752321,12
69,0.08366140917038867,13
69,0.0433110796900065,14
69,0.03235791267346599,15
69,0.027931885674659377,16
69,0.025854332118368607,17
69,0.02452947714054254,18
69,0.023441322973923387,19
69,0.022678199452536702,20
70,49.86373495496412,1
70,28.77308300156583,2
70,18.213899970308805,3
70,11.978487852539843,4
70,7.985509559289733,5
70,5.304618871034081,6
70,3.4609446062970517,7
70,2.183786972753529,8
70,1.3050305810310185,9
70,0.7180328325930435,10
70,0.35060520263623074,11
70,0.14506076408156962,12
70,0.0592367100610789,13
70,0.03661670540568671,14
70,0.029369630757520703,15
70,0.026585465459935446,16
70,0.025006503406872372,17
70,0.023957692507678256,18
70,0.023082587240474312,19
70,0.02251060341975328,20
71,49.23823795440609,1
71,28.46389711945296,2
71,17.95920969428284,3
71,11.776625645440271,4
71,7.816576474765216,5
71,5.161576838381509,6
71,3.3408836220373224,7
71,2.0896589036689384,8
71,1.234172373692364,9
71,0.6658228944613735,10
71,0.3186206229205833,11
71,0.12694502922136391,12
71,0.05315586066703552,13
71,0.03486114255051369,14
71,0.028698799603465778,15
71,0.026178976691671525,16
71,0.024716972387326296,17
71,0.02371535935143291,18
71,0.022731089700402607,19
71,0.02221919262984287,20
72,49.50978475542211,1
72,28.82557414691331,2
72,18.372284610642552,3
72,12.18203617819845,4
72,8.194031050464492,5
72,5.499462381863137,6
72,3.631354769664024,7
72,2.327570527855521,8
72,1.4213744671360007,9
72,0.8096664411935217,10
72,0.4124377884590295,11
72,0.17989952141033816,12
72,0.07019706939392761,13
72,0.03965619075368208,14
72,0.03050252792439354,15
72,0.02731381939537426,16
72,0.025400009975313886,17
72,0.024060632298781928,18
72,0.02337279618342421,19
72,0.022480081735071596,20
73,50.01979021019519,1
73,28.93342263764664,2
73,18.28600722436966,3
73,12.021576757370028,4
73,8.000370418084964,5
73,5.310070927463361,6
73,3.4565972382071686,7
73,2.176891482969337,8
73,1.2990935237677113,9
73,0.7117953037402269,10
73,0.34593251874960307,11
73,0.14257709869443735,12
73,0.05736832640000752,13
73,0.03596822400170285,14
73,0.02897986013497879,15
73,0.026295232521032472,16
73,0.024809726988519434,17
73,0.02364185740793946,18
73,0.02283186127127869,19
73,0.02253047266065566,20
74,50.165268107009595,1
74,28.93251436554801,2
74,18.24039021636377,3
74,11.970941610681985,4
74,7.954687843444759,5
74,5.264822518647606,6
74,3.417252824250569,7
74,2.1456661986898005,8
74,1.2750831834797158,9
74,0.6967614472293651,10
74,0.33502792295362394,11
74,0.1357656397036652,12
74,0.05558419529435985,13
74,0.03591567962599208,14
74,0.02896183006354232,15
74,0.026381557255284363,16
74,0.024858720552946714,17
74,0.023735311851382,18
74,0.022788844609470255,19
74,0.0222612967424746,20
75,51.19745328533116,1
75,29.763270786830358,2
75,18.942443644314178,3
75,12.540377606715222,4
75,8.429107865290856,5
75,5.652139754183511,6
75,3.7344243673881743,7
75,2.3949263289030682,8
75,1.4634383985482808,9
75,0.8323079624664046,10
75,0.4277255668568967,11
75,0.18779436506823435,12
75,0.0744367340988696,13
75,0.040682805995983104,14
75,0.030876319871337682,15
75,0.027275610897840977,16
75,0.025621823688496404,17
75,0.02430711566273973,18
75,0.02338908992803046,19
75,0.022618697118212672,20
76,48.61016829435759,1
76,27.81293765314098,2
76,17.399546181977684,3
76,11.31284868895118,4
76,7.430626900719681,5
76,4.850235713316179,6
76,3.0967712417594404,7
76,1.899732929048762,8
76,1.0915866053180654,9
76,0.5675053290212586,10
76,0.2548920727614909,11
76,0.09682134154445327,12
76,0.04424112265520513,13
76,0.03219808041572825,14
76,0.027690347577971435,15
76,0.025374272226620077,16
76,0.024246595414685032,17
76,0.023419617756661067,18
76,0.022455111594755512,19
76,0.02191772004132713,20
77,48.85536253223541,1
77,28.36276212175772,2
77,17.970274223701786,3
77,11.835030439820116,4
77,7.892801830763502,5
77,5.240262936427395,6
77,3.4196164699505642,7
77,2.1518478434223103,8
77,1.2839713447383727,9
77,0.7063356364713803,10
77,0.34305878530051914,11
77,0.1391976480799189,12
77,0.05701064104750467,13
77,0.036107115936018765,14
77,0.028930767512778992,15
77,0.02627940186019391,16
77,0.024841204170447422,17
77,0.023831788688770998,18
77,0.022945467896981916,19
77,0.022237333147399334,20
78,52.22124137959755,1
78,30.353276535392062,2
78,19.329865177048802,3
78,12.817730592512119,4
78,8.63401304785885,5
78,5.806388160567294,6
78,3.8485178362840275,7
78,2.4828555507700583,8
78,1.526927638155565,9
78,0.8803602753163401,10
78,0.45764896775613717,11
78,0.2038207267329637,12
78,0.08147161515918114,13
78,0.04191290535556991,14
78,0.03162278386670898,15
78,0.0275893923598153,16
78,0.02567010364536919,17
78,0.02439573479454909,18
78,0.023493449070623944,19
78,0.022713356935329783,20
79,50.63293352106741,1
79,29.5731598095599,2
79,18.8876396415076,3
79,12.552489136327813,4
79,8.462875467881974,5
79,5.701386287014113,6
79,3.785108717774023,7
79,2.440664573010605,8
79,1.5028719485187327,9
79,0.8657924909073152,10
79,0.4495187368093015,11
79,0.2017601282993105,12
79,0.07966186314312888,13
79,0.04278861885385981,14
79,0.03203452570733231,15
79,0.02775247393449995,16
79,0.02575206253598176,17
79,0.024434158010587,18
79,0.023485436572877966,19
79,0.022914694788963047,20
80,47.083382742745535,1
80,27.05721934060298,2
80,16.979014813518727,3
80,11.051201208313898,4
80,7.271155096066278,5
80,4.751858966436976,6
80,3.034855754136531,7
80,1.8570453317434803,8
80,1.0655235329162338,9
80,0.5552827633266002,10
80,0.248149971622648,11
80,0.09351162073899434,12
80,0.044203469414573746,13
80,0.032312654058085574,14
80,0.027865480431027885,15
80,0.025822307844993782,16
80,0.024408064854106924,17
80,0.023414108481234326,18
80,0.02265516168145991,19
80,0.022077600934358038,20
81,50.198526711860445,1
81,29.107925089691747,2
81,18.444037785153906,3
81,12.142141199823635,4
81,8.102395265087136,5
81,5.386981915309231,6
81,3.52216676150812,7
81,2.226930786551697,8
81,1.3375177696061287,9
81,0.7398307463253485,10
81,0.3636263241010434,11
81,0.15236835389821005,12
81,0.06070580085648148,13
81,0.03719256353626119,14
81,0.02981422755565407,15
81,0.02709181498744086,16
81,0.02505823692231417,17
81,0.023807459735253982,18
81,0.023097388005491767,19
81,0.022433630947365182,20
82,51.13995188894048,1
82,29.8801628958696,2
82,19.105841634624294,3
82,12.72211110413964,4
82,8.603744388897535,5
82,5.810630092742855,6
82,3.8756683864064816,7
82,2.516371800192892,8
82,1.565524697812127,9
82,0.9125757982481771,10
82,0.4813665377814124,11
82,0.22095168429587694,12
82,0.08924883087751453,13
82,0.04449865673142456,14
82,0.03253391980807156,15
82,0.02824039912935513,16
82,0.02602277618290773,17
82,0.024678257458817476,18
82,0.02381805281268,19
82,0.022963338235675146,20
83,50.92971669178782,1
83,29.836167870299903,2
83,19.107784027229748,3
83,12.738809101617159,4
83,8.61813247839271,5
83,5.826058985582039,6
83,3.886883247127411,7
83,2.5220969556999613,8
83,1.5681800608441774,9
83,0.9149839293473819,10
83,0.48351107718847963,11
83,0.22257706684979803,12
83,0.08979303793294598,13
83,0.04356473044101109,14
83,0.03230090510807058,15
83,0.02800065132060539,16
83,0.025935091769326724,17
83,0.02459375977293769,18
83,0.023540508351536957,19
83,0.022770748511433347,20
84,47.93488500469021,1
84,27.38820125197551,2
84,17.12283408972246,3
84,11.113652808833987,4
84,7.282604127042075,5
84,4.733496426010945,6
84,3.004816764961682,7
84,1.8296447158622335,8
84,1.0410670823634052,9
84,0.5332814788004991,10
84,0.2333416600725544,11
84,0.08839188109455841,12
84,0.043227642854012406,13
84,0.031317007527359005,14
84,0.027343932614683597,15
84,0.02528179986581111,16
84,0.024411417249995255,17
84,0.023260578139822113,18
84,0.022476667595872364,19
84,0.021883678068516096,20
85,49.41641772988,1
85,28.78532687839923,2
85,18.30336363330833,3
85,12.091777228089029,4
85,8.090777582197047,5
85,5.399118900299072,6
85,3.5431347737180143,7
85,2.251404979844083,8
85,1.3589243937148723,9
85,0.758625029373779,10
85,0.37663491550030737,11
85,0.1594411199535134,12
85,0.06297230372614444,13
85,0.03744929853374007,14
85,0.029826110931856036,15
85,0.026755656097838875,16
85,0.0250049631979102,17
85,0.023855077754110415,18
85,0.023158742877434312,19
85,0.022452553785813133,20
86,50.11874812599947,1
86,29.22480237509396,2
86,18.64511803828323,3
86,12.371275360904523,4
86,8.327990492269683,5
86,5.59165413801604,6
86,3.6965796174779375,7
86,2.3761458061397205,8
86,1.4522350271627593,9
86,0.827875278906019,10
86,0.424421405614312,11
86,0.18678394697114095,12
86,0.07409571409860907,13
86,0.04068778206639961,14
86,0.031014461459508584,15
86,0.02729961868605888,16
86,0.025352583038432002,17
86,0.024167272637584315,18
86,0.023338653020131817,19
86,0.022590915964388135,20
87,48.3187533624645,1
87,27.856723793534073,2
87,17.538790261567527,3
87,11.475256938161627,4
87,7.594312778668109,5
87,5.000365209477796,6
87,3.2221688100778216,7
87,1.9997375738391998,8
87,1.1697036826025957,9
87,0.622529807184805,10
87,0.2903442905782891,11
87,0.11461319227907449,12
87,0.048657713994097865,13
87,0.03364309442164039,14
87,0.028021837531058774,15
87,0.026049899139892318,16
87,0.02467044091014974,17
87,0.02365818019233533,18
87,0.02267516371426679,19
87,0.02212607915769381,20
88,52.19637800432218,1
88,30.49885399661847,2
88,19.521854233894267,3
88,13.008937046726121,4
88,8.802630123553245,5
88,5.957222685376719,6
88,3.9810110109447163,7
88,2.5881749744862637,8
88,1.614740080924939,9
88,0.9486601886464588,10
88,0.5046380083444022,11
88,0.23383979651846612,12
88,0.09395586691304311,13
88,0.04524717546665846,14
88,0.03306484600501274,15
88,0.02828542177261574,16
88,0.025942113679418687,17
88,0.024591813678108553,18
88,0.023620268397493913,19
88,0.023104336092880033,20
89,50.35561325300986,1
89,29.473305273157703,2
89,18.861005022581708,3
89,12.554507788310428,4
89,8.477661519162437,5
89,5.7220676113039195,6
89,3.8014483034992015,7
89,2.4553679052446444,8
89,1.5205898706846908,9
89,0.878446819431492,10
89,0.459327487294862,11
89,0.20705023878164638,12
89,0.08244931287984096,13
89,0.04319916093257317,14
89,0.03196021381900636,15
89,0.027650148776580275,16
89,0.025635014877898862,17
89,0.02447536365309758,18
89,0.023592533277613775,19
89,0.022773993604663593,20
90,47.99363472619291,1
90,27.637054097677854,2
90,17.406223801407478,3
90,11.388931611961901,4
90,7.535858262068173,5
90,4.95813980387218,6
90,3.1902898547491794,7
90,1.9811515940277815,8
90,1.1564225390521703,9
90,0.6152929789476049,10
90,0.28426940240331294,11
90,0.11204492458021209,12
90,0.04927446520817814,13
90,0.033889815679936014,14
90,0.028224772934529827,15
90,0.02605306910775872,16
90,0.024571173635722476,17
90,0.02355285144563931,18
90,0.022816828533466945,19
90,0.02214823509139547,20
91,47.36023168014819,1
91,27.303368448448587,2
91,17.179803165037242,3
91,11.222301507555345,4
91,7.411855931475219,5
91,4.859430896702097,6
91,3.117522173598885,7
91,1.9255871556715163,8
91,1.1159773114393514,9
91,0.5880357189727491,10
91,0.2681398981415641,11
91,0.10478548613438474,12
91,0.04626329809522578,13
91,0.0326790764435395,14
91,0.02781065176926188,15
91,0.02574159380302691,16
91,0.024414031843799772,17
91,0.02372120736417041,18
91,0.022774277127850285,19
91,0.022029729329669144,20
92,49.428932921972866,1
92,28.852023212131915,2
92,18.358753911976113,3
92,12.142398075762587,4
92,8.142147511561543,5
92,5.442040060120605,6
92,3.5801144185096723,7
92,2.2788176043455532,8
92,1.3815222632910398,9
92,0.7769924033679434,10
92,0.39047644705152207,11
92,0.1679072400558986,12
92,0.0660379741396477,13
92,0.03838215196437673,14
92,0.030224600167416814,15
92,0.026825055773896194,16
92,0.02508362294482524,17
92,0.024076504561343172,18
92,0.02331155487723442,19
92,0.022453356085460324,20
93,47.49519148869301,1
93,27.30631036087394,2
93,17.12972128162506,3
93,11.145347794490075,4
93,7.337370976202015,5
93,4.7915479582764195,6
93,3.060788824614177,7
93,1.8772887680322123,8
93,1.0787522897028974,9
93,0.5611210043496414,10
93,0.25154400723321096,11
93,0.0962353437694151,12
93,0.04469836107703414,13
93,0.03225687619592589,14
93,0.02755247502883614,15
93,0.025564637817521847,16
93,0.02423711626657418,17
93,0.02333185079890782,18
93,0.022747098525831184,19
93,0.022092306770003046,20
94,49.755227501712625,1
94,29.043679422407006,2
94,18.519887643582276,3
94,12.272690455796623,4
94,8.245520126082496,5
94,5.524030175036205,6
94,3.6464895947909812,7
94,2.332057764789443,8
94,1.4209024720608807,9
94,0.8057055658877277,10
94,0.40793257004924927,11
94,0.17815396915684376,12
94,0.07063448201539292,13
94,0.03955433992688844,14
94,0.030460170631024883,15
94,0.02740625130024546,16
94,0.0253247476375497,17
94,0.024247871767451513,18
94,0.02333035195337684,19
94,0.0226919808502454,20
95,50.832577312933104,1
95,29.665656400896086,2
95,18.960526907621926,3
95,12.615231046290285,4
95,8.518876376690896,5
95,5.743773361767278,6
95,3.821991924029678,7
95,2.4714352871055034,8
95,1.5285577435991657,9
95,0.884093969488449,10
95,0.4622297038528711,11
95,0.21010307824687918,12
95,0.0826595104071123,13
95,0.04301479867081652,14
95,0.032012641064520835,15
95,0.027601299815372363,16
95,0.025612115895729076,17
95,0.024414624760685955,18
95,0.02350481914908393,19
95,0.02279923395561511,20
96,49.32870825826486,1
96,28.604566500893533,2
96,18.148130933358978,3
96,11.96011994693325,4
96,7.971707445726212,5
96,5.299259693129485,6
96,3.458664508262423,7
96,2.1816460801594295,8
96,1.305303654436872,9
96,0.7214118576507325,10
96,0.3541470181459049,11
96,0.14659190908678052,12
96,0.05868492089609093,13
96,0.036792924528373586,14
96,0.029309893253324892,15
96,0.0267083647527865,16
96,0.025156143087663375,17
96,0.024133243059902304,18
96,0.023081896060120576,19
96,0.022450392918863783,20
97,50.72628423044168,1
97,29.839706673042606,2
97,19.179196262156278,3
97,12.828080638893631,4
97,8.722760928465105,5
97,5.920888199226688,6
97,3.9675845616916097,7
97,2.5957794474132023,8
97,1.6277371774604326,9
97,0.959431547600069,10
97,0.5159420402827801,11
97,0.2415959549420424,12
97,0.09943173244309578,13
97,0.04721553392533554,14
97,0.03367484049565757,15
97,0.02853053840778784,16
97,0.026193707029639024,17
97,0.024841707724053214,18
97,0.023933484538722394,19
97,0.02309614871499508,20
98,49.32740269642649,1
98,28.60311598869275,2
98,18.114828378152744,3
98,11.901481349839331,4
98,7.9178436763251,5
98,5.246347101004139,6
98,3.4075803919387524,7
98,2.1387959009548747,8
98,1.2706639052454087,9
98,0.6960849854737711,10
98,0.33578198245847657,11
98,0.13654715324769903,12
98,0.05584987507128258,13
98,0.035874901037575846,14
98,0.029641395375164335,15
98,0.026359503769051672,16
98,0.02481331601580069,17
98,0.023911726738471212,18
98,0.02307070404497672,19
98,0.02257481584750386,20
99,48.36726656753117,1
99,27.88248677853582,2
99,17.57291569333595,3
99,11.505586075121915,4
99,7.62543342667602,5
99,5.027073004098335,6
99,3.242859604007908,7
99,2.0208986913725764,8
99,1.1868208113001353,9
99,0.6358502311493034,10
99,0.2985475445225803,11
99,0.11799819519651979,12
99,0.050090447926063784,13
99,0.03382855640259633,14
99,0.028329757516826395,15
99,0.02583131139307642,16
99,0.024453624435611117,17
99,0.02344432169361028,18
99,0.022587298981543543,19
99,0.0220727012721079,20
100,50.1712917092004,1
100,29.46167746179902,2
100,18.890412182187728,3
100,12.58699916319044,4
100,8.509044191730556,5
100,5.74212232581588,6
100,3.8210261595020416,7
100,2.471896165469562,8
100,1.52938097168896,9
100,0.8862910073703286,10
100,0.4635564113603726,11
100,0.20894595542187883,12
100,0.08418960449919263,13
100,0.0432568139303277,14
100,0.03208331899570504,15
100,0.027638992044463087,16
100,0.025745348595797635,17
100,0.024516550144915387,18
100,0.02365074724928021,19
100,0.022897414688362497,20
